x_m,y_m,value
12.5000,6.0000,255.039092
12.6667,6.0000,264.365109
12.8333,6.0000,276.136220
13.0000,6.0000,290.602513
13.1667,6.0000,307.732639
13.3333,6.0000,327.245723
13.5000,6.0000,348.724691
13.6667,6.0000,371.753032
13.8333,6.0000,396.013382
14.0000,6.0000,421.326296
14.1667,6.0000,447.656456
14.3333,6.0000,475.127804
14.5000,6.0000,504.057762
14.6667,6.0000,534.977360
14.8333,6.0000,568.594827
15.0000,6.0000,605.698151
15.1667,6.0000,647.042067
15.3333,6.0000,693.277302
15.5000,6.0000,744.941778
15.6667,6.0000,802.481368
15.8333,6.0000,866.251098
16.0000,6.0000,936.479194
16.1667,6.0000,1013.220471
16.3333,6.0000,1096.336051
16.5000,6.0000,1185.505522
16.6667,6.0000,1280.242638
16.8333,6.0000,1379.888366
17.0000,6.0000,1483.595635
17.1667,6.0000,1590.350952
17.3333,6.0000,1699.050591
17.5000,6.0000,1808.573303
17.6667,6.0000,1917.740505
17.8333,6.0000,2025.101956
18.0000,6.0000,2128.621692
18.1667,6.0000,2225.455272
18.3333,6.0000,2311.980392
18.5000,6.0000,2384.060441
18.6667,6.0000,2437.323906
18.8333,6.0000,2467.200906
19.0000,6.0000,2468.604339
19.1667,6.0000,2435.321436
19.3333,6.0000,2359.191954
19.5000,6.0000,2228.965032
19.6667,6.0000,2028.554612
19.8333,6.0000,1734.541105
20.0000,6.0000,1313.334151
20.1667,6.0000,719.276745
20.3333,6.0000,-104.232252
20.5000,6.0000,-1218.261074
20.6667,6.0000,-2674.960522
20.8333,6.0000,-4497.883423
21.0000,6.0000,-6659.859370
21.1667,6.0000,-9065.326431
21.3333,6.0000,-11545.112949
21.5000,6.0000,-13869.641900
21.6667,6.0000,-15781.652779
21.8333,6.0000,-17043.171323
22.0000,6.0000,-17485.472297
22.1667,6.0000,-17047.546085
22.3333,6.0000,-15790.525411
22.5000,6.0000,-13883.094493
22.6667,6.0000,-11562.950804
22.8333,6.0000,-9086.908747
23.0000,6.0000,-6684.103405
23.1667,6.0000,-4523.451498
23.3333,6.0000,-2700.533367
23.5000,6.0000,-1242.760364
23.6667,6.0000,-126.909692
23.8333,6.0000,698.860572
24.0000,6.0000,1295.344940
24.1667,6.0000,1718.837361
24.3333,6.0000,2014.584271
24.5000,6.0000,2215.670766
24.6667,6.0000,2345.022913
24.8333,6.0000,2418.399243
25.0000,6.0000,2447.008193
25.1667,6.0000,2439.269408
25.3333,6.0000,2401.855419
25.5000,6.0000,2340.340277
25.6667,6.0000,2259.652021
25.8333,6.0000,2164.335901
26.0000,6.0000,2058.586863
26.1667,6.0000,1946.110185
26.3333,6.0000,1829.974039
26.5000,6.0000,1712.602124
26.6667,6.0000,1595.926933
26.8333,6.0000,1481.595766
27.0000,6.0000,1371.093693
27.1667,6.0000,1265.726307
27.3333,6.0000,1166.508948
27.5000,6.0000,1074.055435
27.6667,6.0000,988.532173
27.8333,6.0000,909.688262
28.0000,6.0000,836.940340
28.1667,6.0000,769.492865
28.3333,6.0000,706.483202
28.5000,6.0000,647.133177
28.6667,6.0000,590.872422
28.8333,6.0000,537.397253
29.0000,6.0000,486.651353
29.1667,6.0000,438.746935
29.3333,6.0000,393.864795
29.5000,6.0000,352.169003
29.6667,6.0000,313.754642
29.8333,6.0000,278.628963
30.0000,6.0000,246.716254
0.0000,6.1667,-0.975924
0.1667,6.1667,-0.061464
0.3333,6.1667,0.890199
0.5000,6.1667,1.861613
0.6667,6.1667,2.832808
0.8333,6.1667,3.785313
1.0000,6.1667,4.708490
1.1667,6.1667,5.607294
1.3333,6.1667,6.509001
1.5000,6.1667,7.464916
1.6667,6.1667,8.542774
1.8333,6.1667,9.807871
2.0000,6.1667,11.295904
2.1667,6.1667,12.986110
2.3333,6.1667,14.786488
2.5000,6.1667,16.541227
2.6667,6.1667,18.063672
2.8333,6.1667,19.187581
3.0000,6.1667,19.819136
3.1667,6.1667,19.968329
3.3333,6.1667,19.745724
3.5000,6.1667,19.326649
3.6667,6.1667,18.899981
3.8333,6.1667,18.623597
4.0000,6.1667,18.602444
4.1667,6.1667,18.894074
4.3333,6.1667,19.536449
4.5000,6.1667,20.585842
4.6667,6.1667,22.148766
4.8333,6.1667,24.392023
5.0000,6.1667,27.521724
5.1667,6.1667,31.735298
5.3333,6.1667,37.165073
5.5000,6.1667,43.839583
5.6667,6.1667,51.682977
5.8333,6.1667,60.554079
6.0000,6.1667,70.303526
6.1667,6.1667,80.814194
6.3333,6.1667,91.997157
6.5000,6.1667,103.740845
6.6667,6.1667,115.839983
6.8333,6.1667,127.945702
7.0000,6.1667,139.570976
7.1667,6.1667,150.161163
7.3333,6.1667,159.210020
7.5000,6.1667,166.379992
7.6667,6.1667,171.581368
7.8333,6.1667,174.981016
8.0000,6.1667,176.941412
8.1667,6.1667,177.919199
8.3333,6.1667,178.363158
8.5000,6.1667,178.640125
8.6667,6.1667,178.995817
8.8333,6.1667,179.543690
9.0000,6.1667,180.276684
9.1667,6.1667,181.105774
9.3333,6.1667,181.929278
9.5000,6.1667,182.720754
9.6667,6.1667,183.601123
9.8333,6.1667,184.853081
10.0000,6.1667,186.856063
10.1667,6.1667,189.959840
10.3333,6.1667,194.349293
10.5000,6.1667,199.960103
10.6667,6.1667,206.481637
10.8333,6.1667,213.444214
11.0000,6.1667,220.353213
11.1667,6.1667,226.816917
11.3333,6.1667,232.623218
11.5000,6.1667,237.748143
11.6667,6.1667,242.313195
11.8333,6.1667,246.531097
12.0000,6.1667,250.678205
12.1667,6.1667,255.107121
12.3333,6.1667,260.279132
12.5000,6.1667,266.773382
12.6667,6.1667,275.234094
12.8333,6.1667,286.250613
13.0000,6.1667,300.210965
13.1667,6.1667,317.198142
13.3333,6.1667,336.984505
13.5000,6.1667,359.127686
13.6667,6.1667,383.117124
13.8333,6.1667,408.504665
14.0000,6.1667,434.984546
14.1667,6.1667,462.435170
14.3333,6.1667,490.952777
14.5000,6.1667,520.882542
14.6667,6.1667,552.816857
14.8333,6.1667,587.527394
15.0000,6.1667,625.838420
15.1667,6.1667,668.497239
15.3333,6.1667,716.104485
15.5000,6.1667,769.121329
15.6667,6.1667,827.912962
15.8333,6.1667,892.770301
16.0000,6.1667,963.887054
16.1667,6.1667,1041.317823
16.3333,6.1667,1124.955601
16.5000,6.1667,1214.535978
16.6667,6.1667,1309.640449
16.8333,6.1667,1409.675237
17.0000,6.1667,1513.844039
17.1667,6.1667,1621.163238
17.3333,6.1667,1730.537911
17.5000,6.1667,1840.838864
17.6667,6.1667,1950.869893
17.8333,6.1667,2059.162713
18.0000,6.1667,2163.673722
18.1667,6.1667,2261.570784
18.3333,6.1667,2349.267165
18.5000,6.1667,2422.678554
18.6667,6.1667,2477.487245
18.8333,6.1667,2509.160515
19.0000,6.1667,2512.617603
19.1667,6.1667,2481.615104
19.3333,6.1667,2407.926749
19.5000,6.1667,2280.206470
19.6667,6.1667,2082.251074
19.8333,6.1667,1790.508052
20.0000,6.1667,1371.242899
20.1667,6.1667,778.647140
20.3333,6.1667,-44.033816
20.5000,6.1667,-1158.013003
20.6667,6.1667,-2615.556462
20.8333,6.1667,-4440.268679
21.0000,6.1667,-6604.924496
21.1667,6.1667,-9013.763153
21.3333,6.1667,-11497.257458
21.5000,6.1667,-13825.347165
21.6667,6.1667,-15740.235438
21.8333,6.1667,-17003.465374
22.0000,6.1667,-17445.993505
22.1667,6.1667,-17006.736440
22.3333,6.1667,-15747.019501
22.5000,6.1667,-13835.941390
22.6667,6.1667,-11511.740164
22.8333,6.1667,-9031.781242
23.0000,6.1667,-6625.660033
23.1667,6.1667,-4462.600972
23.3333,6.1667,-2638.324649
23.5000,6.1667,-1180.237945
23.6667,6.1667,-65.008738
23.8333,6.1667,759.382030
24.0000,6.1667,1353.948012
24.1667,6.1667,1775.223887
24.3333,6.1667,2068.691638
24.5000,6.1667,2267.629146
24.6667,6.1667,2395.073831
24.8333,6.1667,2466.792309
25.0000,6.1667,2493.905825
25.1667,6.1667,2484.688072
25.3333,6.1667,2445.657625
25.5000,6.1667,2382.273203
25.6667,6.1667,2299.414769
25.8333,6.1667,2201.651927
26.0000,6.1667,2093.260829
26.1667,6.1667,1978.056966
26.3333,6.1667,1859.218403
26.5000,6.1667,1739.256713
26.6667,6.1667,1620.160859
26.8333,6.1667,1503.605520
27.0000,6.1667,1391.083594
27.1667,6.1667,1283.899622
27.3333,6.1667,1183.065814
27.5000,6.1667,1089.191877
27.6667,6.1667,1002.436345
27.8333,6.1667,922.533747
28.0000,6.1667,848.879141
28.1667,6.1667,780.651020
28.3333,6.1667,716.960237
28.5000,6.1667,657.004634
28.6667,6.1667,600.193845
28.8333,6.1667,546.208330
29.0000,6.1667,494.979721
29.1667,6.1667,446.611654
29.3333,6.1667,401.279534
29.5000,6.1667,359.144841
29.6667,6.1667,320.302267
29.8333,6.1667,284.760139
30.0000,6.1667,252.444562
0.0000,6.3333,-0.067497
0.1667,6.3333,0.927728
0.3333,6.3333,1.966326
0.5000,6.3333,3.031307
0.6667,6.3333,4.103522
0.8333,6.3333,5.165976
1.0000,6.3333,6.210590
1.1667,6.3333,7.246582
1.3333,6.3333,8.308031
1.5000,6.3333,9.456503
1.6667,6.3333,10.774060
1.8333,6.3333,12.343888
2.0000,6.3333,14.220560
2.1667,6.3333,16.398038
2.3333,6.3333,18.787928
2.5000,6.3333,21.220466
2.6667,6.3333,23.474553
2.8333,6.3333,25.331772
3.0000,6.3333,26.636854
3.1667,6.3333,27.341174
3.3333,6.3333,27.512093
3.5000,6.3333,27.306758
3.6667,6.3333,26.924400
3.8333,6.3333,26.557558
4.0000,6.3333,26.359439
4.1667,6.3333,26.436780
4.3333,6.3333,26.868779
4.5000,6.3333,27.743677
4.6667,6.3333,29.196311
4.8333,6.3333,31.426014
5.0000,6.3333,34.679213
5.1667,6.3333,39.196015
5.3333,6.3333,45.139429
5.5000,6.3333,52.539397
5.6667,6.3333,61.281584
5.8333,6.3333,71.150203
6.0000,6.3333,81.903952
6.1667,6.3333,93.342440
6.3333,6.3333,105.323054
6.5000,6.3333,117.716554
6.6667,6.3333,130.326729
6.8333,6.3333,142.822647
7.0000,6.3333,154.728353
7.1667,6.3333,165.487949
7.3333,6.3333,174.587925
7.5000,6.3333,181.690137
7.6667,6.3333,186.720960
7.8333,6.3333,189.879962
8.0000,6.3333,191.567931
8.1667,6.3333,192.269807
8.3333,6.3333,192.442198
8.5000,6.3333,192.441002
8.6667,6.3333,192.496154
8.8333,6.3333,192.719823
9.0000,6.3333,193.132887
9.1667,6.3333,193.705074
9.3333,6.3333,194.409794
9.5000,6.3333,195.286209
9.6667,6.3333,196.484991
9.8333,6.3333,198.267691
10.0000,6.3333,200.944790
10.1667,6.3333,204.768910
10.3333,6.3333,209.826786
10.5000,6.3333,215.978228
10.6667,6.3333,222.870124
10.8333,6.3333,230.021232
11.0000,6.3333,236.945443
11.1667,6.3333,243.268262
11.3333,6.3333,248.797056
11.5000,6.3333,253.528062
11.6667,6.3333,257.602977
11.8333,6.3333,261.250974
12.0000,6.3333,264.755304
12.1667,6.3333,268.464216
12.3333,6.3333,272.832351
12.5000,6.3333,278.449554
12.6667,6.3333,286.008892
12.8333,6.3333,296.194145
13.0000,6.3333,309.518067
13.1667,6.3333,326.183894
13.3333,6.3333,346.040365
13.5000,6.3333,368.651785
13.6667,6.3333,393.444060
13.8333,6.3333,419.860422
14.0000,6.3333,447.481252
14.1667,6.3333,476.103359
14.3333,6.3333,505.793378
14.5000,6.3333,536.914190
14.6667,6.3333,570.098936
14.8333,6.3333,606.152233
15.0000,6.3333,645.899997
15.1667,6.3333,690.052333
15.3333,6.3333,739.142575
15.5000,6.3333,793.553071
15.6667,6.3333,853.578039
15.8333,6.3333,919.458729
16.0000,6.3333,991.366461
16.1667,6.3333,1069.361733
16.3333,6.3333,1153.370426
16.5000,6.3333,1243.184501
16.6667,6.3333,1338.457743
16.8333,6.3333,1438.672499
17.0000,6.3333,1543.098333
17.1667,6.3333,1650.795158
17.3333,6.3333,1760.682286
17.5000,6.3333,1871.615255
17.6667,6.3333,1982.360844
17.8333,6.3333,2091.408244
18.0000,6.3333,2196.687433
18.1667,6.3333,2295.374252
18.3333,6.3333,2383.928651
18.5000,6.3333,2458.337208
18.6667,6.3333,2514.349959
18.8333,6.3333,2547.472286
19.0000,6.3333,2552.618490
19.1667,6.3333,2523.500395
19.3333,6.3333,2451.821277
19.5000,6.3333,2326.154085
19.6667,6.3333,2130.212104
19.8333,6.3333,1840.354552
20.0000,6.3333,1422.744431
20.1667,6.3333,831.447103
20.3333,6.3333,9.557206
20.5000,6.3333,-1104.299702
20.6667,6.3333,-2562.530796
20.8333,6.3333,-4388.817002
21.0000,6.3333,-6555.896626
21.1667,6.3333,-8967.822748
21.3333,6.3333,-11454.724947
21.5000,6.3333,-13786.077057
21.6667,6.3333,-15703.570156
21.8333,6.3333,-16968.292815
22.0000,6.3333,-17410.908109
22.1667,6.3333,-16970.272138
22.3333,6.3333,-15707.899213
22.5000,6.3333,-13793.281908
22.6667,6.3333,-11465.166100
22.8333,6.3333,-8981.430885
23.0000,6.3333,-6572.097687
23.1667,6.3333,-4406.673384
23.3333,6.3333,-2581.006470
23.5000,6.3333,-1122.501604
23.6667,6.3333,-7.733306
23.8333,6.3333,815.468704
24.0000,6.3333,1408.307676
24.1667,6.3333,1827.533292
24.3333,6.3333,2118.847572
24.5000,6.3333,2315.719297
24.6667,6.3333,2441.308194
24.8333,6.3333,2511.407991
25.0000,6.3333,2537.072600
25.1667,6.3333,2526.443221
25.3333,6.3333,2485.886926
25.5000,6.3333,2420.738147
25.6667,6.3333,2335.812186
25.8333,6.3333,2235.685264
26.0000,6.3333,2124.702652
26.1667,6.3333,2006.788431
26.3333,6.3333,1885.240700
26.5000,6.3333,1762.678481
26.6667,6.3333,1641.171194
26.8333,6.3333,1522.443262
27.0000,6.3333,1408.010724
27.1667,6.3333,1299.181876
27.3333,6.3333,1196.959436
27.5000,6.3333,1101.933711
27.6667,6.3333,1014.235390
27.8333,6.3333,933.564408
28.0000,6.3333,859.277663
28.1667,6.3333,790.516180
28.3333,6.3333,726.357883
28.5000,6.3333,665.974516
28.6667,6.3333,608.756932
28.8333,6.3333,554.373384
29.0000,6.3333,502.748614
29.1667,6.3333,453.983402
29.3333,6.3333,408.253201
29.5000,6.3333,365.721462
29.6667,6.3333,326.485916
29.8333,6.3333,290.558296
30.0000,6.3333,257.867941
0.0000,6.5000,0.794253
0.1667,6.5000,1.855267
0.3333,6.5000,2.962794
0.5000,6.5000,4.100235
0.6667,6.5000,5.249313
0.8333,6.5000,6.394636
1.0000,6.5000,7.530826
1.1667,6.5000,8.671546
1.3333,6.5000,9.858141
1.5000,6.5000,11.163763
1.6667,6.5000,12.687830
1.8333,6.5000,14.536934
2.0000,6.5000,16.792642
2.1667,6.5000,19.473204
2.3333,6.5000,22.502378
2.5000,6.5000,25.700811
2.6667,6.5000,28.810665
2.8333,6.5000,31.551849
3.0000,6.5000,33.692973
3.1667,6.5000,35.111076
3.3333,6.5000,35.818218
3.5000,6.5000,35.948204
3.6667,6.5000,35.712951
3.8333,6.5000,35.347130
4.0000,6.5000,35.060859
4.1667,6.5000,35.016286
4.3333,6.5000,35.335916
4.5000,6.5000,36.138177
4.6667,6.5000,37.581903
4.8333,6.5000,39.893156
5.0000,6.5000,43.351809
5.1667,6.5000,48.232862
5.3333,6.5000,54.721947
5.5000,6.5000,62.843483
5.6667,6.5000,72.440638
5.8333,6.5000,83.223437
6.0000,6.5000,94.864135
6.1667,6.5000,107.089070
6.3333,6.5000,119.715023
6.5000,6.5000,132.609487
6.6667,6.5000,145.599395
6.8333,6.5000,158.383908
7.0000,6.5000,170.506579
7.1667,6.5000,181.413092
7.3333,6.5000,190.578649
7.5000,6.5000,197.653832
7.6667,6.5000,202.565745
7.8333,6.5000,205.529985
8.0000,6.5000,206.971278
8.1667,6.5000,207.393727
8.3333,6.5000,207.259552
8.5000,6.5000,206.918697
8.6667,6.5000,206.596376
8.8333,6.5000,206.418203
9.0000,6.5000,206.448149
9.1667,6.5000,206.726913
9.3333,6.5000,207.309676
9.5000,6.5000,208.301060
9.6667,6.5000,209.874827
9.8333,6.5000,212.260139
10.0000,6.5000,215.686021
10.1667,6.5000,220.297845
10.3333,6.5000,226.079003
10.5000,6.5000,232.813155
10.6667,6.5000,240.106769
10.8333,6.5000,247.467615
11.0000,6.5000,254.414393
11.1667,6.5000,260.582116
11.3333,6.5000,265.789788
11.5000,6.5000,270.051670
11.6667,6.5000,273.537409
11.8333,6.5000,276.509810
12.0000,6.5000,279.279583
12.1667,6.5000,282.205328
12.3333,6.5000,285.735841
12.5000,6.5000,290.455715
12.6667,6.5000,297.078230
12.8333,6.5000,306.350243
13.0000,6.5000,318.887281
13.1667,6.5000,335.009452
13.3333,6.5000,354.659354
13.5000,6.5000,377.441017
13.6667,6.5000,402.755972
13.8333,6.5000,429.975171
14.0000,6.5000,458.593099
14.1667,6.5000,488.341759
14.3333,6.5000,519.261445
14.5000,6.5000,551.719819
14.6667,6.5000,586.360989
14.8333,6.5000,623.980375
15.0000,6.5000,665.361318
15.1667,6.5000,711.142615
15.3333,6.5000,761.774566
15.5000,6.5000,817.563870
15.6667,6.5000,878.749472
15.8333,6.5000,945.542103
16.0000,6.5000,1018.106027
16.1667,6.5000,1096.516022
16.3333,6.5000,1180.733213
16.5000,6.5000,1270.605589
16.6667,6.5000,1365.859972
16.8333,6.5000,1466.059120
17.0000,6.5000,1570.546281
17.1667,6.5000,1678.433689
17.3333,6.5000,1788.660761
17.5000,6.5000,1900.067659
17.6667,6.5000,2011.378055
17.8333,6.5000,2121.030153
18.0000,6.5000,2226.921948
18.1667,6.5000,2326.237930
18.3333,6.5000,2415.490183
18.5000,6.5000,2490.740508
18.6667,6.5000,2547.803392
18.8333,6.5000,2582.208934
19.0000,6.5000,2588.847111
19.1667,6.5000,2561.368920
19.3333,6.5000,2491.404732
19.5000,6.5000,2367.464099
19.6667,6.5000,2173.213635
19.8333,6.5000,1884.971925
20.0000,6.5000,1468.844513
20.1667,6.5000,878.800131
20.3333,6.5000,57.789905
20.5000,6.5000,-1055.735259
20.6667,6.5000,-2514.349297
20.8333,6.5000,-4341.838453
21.0000,6.5000,-6510.931352
21.1667,6.5000,-8925.519966
21.3333,6.5000,-11415.417735
21.5000,6.5000,-13749.665187
21.6667,6.5000,-15669.478838
21.8333,6.5000,-16935.528848
22.0000,6.5000,-17378.209320
22.1667,6.5000,-16936.319236
22.3333,6.5000,-15671.540473
22.5000,6.5000,-13753.717501
22.6667,6.5000,-11422.051798
22.8333,6.5000,-8934.885410
23.0000,6.5000,-6522.625341
23.1667,6.5000,-4355.034914
23.3333,6.5000,-2528.079409
23.5000,6.5000,-1069.163732
23.6667,6.5000,45.216477
23.8333,6.5000,867.358037
24.0000,6.5000,1458.621891
24.1667,6.5000,1875.938781
24.3333,6.5000,2165.202320
24.5000,6.5000,2360.057334
24.6667,6.5000,2483.789819
24.8333,6.5000,2552.242469
25.0000,6.5000,2576.433791
25.1667,6.5000,2564.402650
25.3333,6.5000,2522.382107
25.5000,6.5000,2455.581554
25.6667,6.5000,2368.734155
25.8333,6.5000,2266.395986
26.0000,6.5000,2152.955619
26.1667,6.5000,2032.429995
26.3333,6.5000,1908.236481
26.5000,6.5000,1783.115030
26.6667,6.5000,1659.237928
26.8333,6.5000,1538.403178
27.0000,6.5000,1422.168236
27.1667,6.5000,1311.853362
27.3333,6.5000,1208.448904
27.5000,6.5000,1112.514013
27.6667,6.5000,1024.135086
27.8333,6.5000,942.960604
28.0000,6.5000,868.294946
28.1667,6.5000,799.230934
28.3333,6.5000,734.806442
28.5000,6.5000,674.163305
28.6667,6.5000,616.672938
28.8333,6.5000,561.993690
29.0000,6.5000,510.048084
29.1667,6.5000,460.940062
29.3333,6.5000,414.851294
29.5000,6.5000,371.952554
29.6667,6.5000,332.348651
29.8333,6.5000,296.057374
30.0000,6.5000,263.012792
0.0000,6.6667,1.617327
0.1667,6.6667,2.731964
0.3333,6.6667,3.894156
0.5000,6.6667,5.087975
0.6667,6.6667,6.296537
0.8333,6.6667,7.506732
1.0000,6.6667,8.716586
1.1667,6.6667,9.944745
1.3333,6.6667,11.240108
1.5000,6.6667,12.687602
1.6667,6.6667,14.404575
1.8333,6.6667,16.522625
2.0000,6.6667,19.153404
2.1667,6.6667,22.343855
2.3333,6.6667,26.034554
2.5000,6.6667,30.039884
2.6667,6.6667,34.065833
2.8333,6.6667,37.768066
3.0000,6.6667,40.834434
3.1667,6.6667,43.062943
3.3333,6.6667,44.407412
3.5000,6.6667,44.977554
3.6667,6.6667,44.998206
3.8333,6.6667,44.745473
4.0000,6.6667,44.483464
4.1667,6.6667,44.424888
4.3333,6.6667,44.730444
4.5000,6.6667,45.545231
4.6667,6.6667,47.050898
4.8333,6.6667,49.500456
5.0000,6.6667,53.206917
5.1667,6.6667,58.477914
5.3333,6.6667,65.517661
5.5000,6.6667,74.340979
5.6667,6.6667,84.746513
5.8333,6.6667,96.371121
6.0000,6.6667,108.804019
6.1667,6.6667,121.702696
6.3333,6.6667,134.848239
6.5000,6.6667,148.111459
6.6667,6.6667,161.352688
6.8333,6.6667,174.315838
7.0000,6.6667,186.580895
7.1667,6.6667,197.609521
7.3333,6.6667,206.872075
7.5000,6.6667,214.002898
7.6667,6.6667,218.913645
7.8333,6.6667,221.812579
8.0000,6.6667,223.124403
8.1667,6.6667,223.354782
8.3333,6.6667,222.965268
8.5000,6.6667,222.306072
8.6667,6.6667,221.613227
8.8333,6.6667,221.044186
9.0000,6.6667,220.719941
9.1667,6.6667,220.756400
9.3333,6.6667,221.283950
9.5000,6.6667,222.458364
9.6667,6.6667,224.459964
9.8333,6.6667,227.472430
10.0000,6.6667,231.637666
10.1667,6.6667,236.997168
10.3333,6.6667,243.442458
10.5000,6.6667,250.697484
10.6667,6.6667,258.344852
10.8333,6.6667,265.892635
11.0000,6.6667,272.866168
11.1667,6.6667,278.901431
11.3333,6.6667,283.813687
11.5000,6.6667,287.619962
11.6667,6.6667,290.509754
11.8333,6.6667,292.781862
12.0000,6.6667,294.784832
12.1667,6.6667,296.898920
12.3333,6.6667,299.571006
12.5000,6.6667,303.371353
12.6667,6.6667,309.011297
12.8333,6.6667,317.271753
13.0000,6.6667,328.845718
13.1667,6.6667,344.159365
13.3333,6.6667,363.259156
13.5000,6.6667,385.819085
13.6667,6.6667,411.260158
13.8333,6.6667,438.928897
14.0000,6.6667,468.276089
14.1667,6.6667,498.997257
14.3333,6.6667,531.114636
14.5000,6.6667,564.985822
14.6667,6.6667,601.229896
14.8333,6.6667,640.584351
15.0000,6.6667,683.741727
15.1667,6.6667,731.234899
15.3333,6.6667,783.417214
15.5000,6.6667,840.524952
15.6667,6.6667,902.758273
15.8333,6.6667,970.316151
16.0000,6.6667,1043.370953
16.1667,6.6667,1122.021459
16.3333,6.6667,1206.268985
16.5000,6.6667,1296.019199
16.6667,6.6667,1391.071932
16.8333,6.6667,1491.070379
17.0000,6.6667,1595.433025
17.1667,6.6667,1703.328045
17.3333,6.6667,1813.720055
17.5000,6.6667,1925.439424
17.6667,6.6667,2037.172321
17.8333,6.6667,2147.311724
18.0000,6.6667,2253.729337
18.1667,6.6667,2353.622286
18.3333,6.6667,2443.554170
18.5000,6.6667,2519.654069
18.6667,6.6667,2577.784936
18.8333,6.6667,2613.479949
19.0000,6.6667,2621.582778
19.1667,6.6667,2595.668118
19.3333,6.6667,2527.290879
19.5000,6.6667,2404.911298
19.6667,6.6667,2212.179197
19.8333,6.6667,1925.412195
20.0000,6.6667,1510.698069
20.1667,6.6667,921.938641
20.3333,6.6667,101.954937
